Wavelength 	 FilterTrans 	      PCE
     1.128 	 7.25679e-07 	 6.64343e-07
     1.129 	 8.34853e-07 	 7.64654e-07
     1.130 	 9.43599e-07 	 8.64876e-07
     1.131 	  1.0373e-06 	 9.51169e-07
     1.132 	 1.37127e-06 	 1.25771e-06
     1.133 	 1.79677e-06 	 1.64868e-06
     1.134 	 2.08459e-06 	 1.91343e-06
     1.135 	 3.11778e-06 	 2.86364e-06
     1.136 	 4.64809e-06 	 4.27056e-06
     1.137 	 5.57167e-06 	 5.12089e-06
     1.138 	 6.44369e-06 	 5.92423e-06
     1.139 	 5.77072e-06 	 5.30787e-06
     1.140 	 3.99472e-06 	 3.67628e-06
     1.141 	 2.51821e-06 	 2.31803e-06
     1.142 	 1.56596e-06 	 1.4417e-06
     1.143 	  9.7677e-07 	 8.99575e-07
     1.144 	 6.71384e-07 	 6.1842e-07
     1.145 	 5.00071e-07 	 4.60731e-07
     1.146 	 3.92226e-07 	 3.61534e-07
     1.147 	 3.16407e-07 	 2.91693e-07
     1.148 	 2.43014e-07 	 2.24085e-07
     1.149 	 1.97818e-07 	 1.82452e-07
     1.150 	 1.69255e-07 	 1.56131e-07
     1.151 	 1.38069e-07 	 1.27415e-07
     1.152 	 1.18901e-07 	 1.09734e-07
     1.153 	 1.05408e-07 	 9.72912e-08
     1.154 	 9.06632e-08 	 8.3688e-08
     1.155 	 8.28896e-08 	 7.65266e-08
     1.156 	 7.42527e-08 	 6.85668e-08
     1.157 	 6.58003e-08 	 6.07662e-08
     1.158 	 5.87312e-08 	 5.42478e-08
     1.159 	 4.97588e-08 	 4.59685e-08
     1.160 	 4.44654e-08 	 4.10778e-08
     1.161 	 4.09535e-08 	 3.78456e-08
     1.162 	 3.81605e-08 	 3.52681e-08
     1.163 	 3.40116e-08 	 3.14334e-08
     1.164 	 3.09639e-08 	 2.86173e-08
     1.165 	 2.65726e-08 	 2.45613e-08
     1.166 	  2.0644e-08 	 1.90875e-08
     1.167 	 1.85335e-08 	 1.7136e-08
     1.168 	 1.77801e-08 	 1.6441e-08
     1.169 	 1.49219e-08 	 1.37982e-08
     1.170 	 1.21547e-08 	 1.12417e-08
     1.171 	           0 	        0
     1.172 	           0 	        0
     1.173 	           0 	        0
     1.174 	           0 	        0
     1.175 	           0 	        0
     1.176 	           0 	        0
     1.177 	           0 	        0
     1.178 	           0 	        0
     1.179 	           0 	        0
     1.180 	           0 	        0
     1.181 	           0 	        0
     1.182 	           0 	        0
     1.183 	           0 	        0
     1.184 	           0 	        0
     1.185 	           0 	        0
     1.186 	           0 	        0
     1.187 	           0 	        0
     1.188 	           0 	        0
     1.189 	           0 	        0
     1.190 	           0 	        0
     1.191 	           0 	        0
     1.192 	           0 	        0
     1.193 	           0 	        0
     1.194 	           0 	        0
     1.195 	           0 	        0
     1.196 	           0 	        0
     1.197 	           0 	        0
     1.198 	           0 	        0
     1.199 	           0 	        0
     1.200 	           0 	        0
