Wavelength 	 FilterTrans 	      PCE
     1.135 	  1.2403e-05 	 9.56927e-06
     1.136 	 1.27227e-05 	 9.81904e-06
     1.137 	 1.33366e-05 	 1.02964e-05
     1.138 	  1.3938e-05 	 1.07641e-05
     1.139 	 1.50376e-05 	 1.16185e-05
     1.140 	 1.66966e-05 	 1.29071e-05
     1.141 	  1.8705e-05 	 1.44632e-05
     1.142 	 2.03994e-05 	 1.57758e-05
     1.143 	 2.10138e-05 	 1.62566e-05
     1.144 	 2.23226e-05 	 1.72718e-05
     1.145 	 2.40017e-05 	 1.85753e-05
     1.146 	 2.54601e-05 	 1.9713e-05
     1.147 	 2.61125e-05 	 2.02212e-05
     1.148 	 2.56982e-05 	 1.99051e-05
     1.149 	 2.51563e-05 	 1.94898e-05
     1.150 	 2.46483e-05 	 1.90992e-05
     1.151 	 2.43657e-05 	 1.88878e-05
     1.152 	 2.30444e-05 	 1.78649e-05
     1.153 	 2.10479e-05 	 1.63188e-05
     1.154 	 1.92121e-05 	 1.48966e-05
     1.155 	 1.79918e-05 	 1.3953e-05
     1.156 	 1.77333e-05 	 1.37553e-05
     1.157 	 1.71214e-05 	 1.32817e-05
     1.158 	 1.63371e-05 	 1.26756e-05
     1.159 	 1.52022e-05 	 1.17971e-05
     1.160 	 1.55115e-05 	 1.2037e-05
     1.161 	 1.69296e-05 	 1.31416e-05
     1.162 	 1.77313e-05 	 1.37654e-05
     1.163 	 1.77671e-05 	 1.37931e-05
     1.164 	 1.64278e-05 	 1.27536e-05
     1.165 	 1.58194e-05 	 1.22825e-05
     1.166 	 1.56132e-05 	 1.21262e-05
     1.167 	 1.63655e-05 	 1.27104e-05
     1.168 	 1.70294e-05 	 1.32274e-05
     1.169 	 1.76136e-05 	 1.36813e-05
     1.170 	 1.76989e-05 	 1.37503e-05
     1.171 	 1.78092e-05 	 1.38368e-05
     1.172 	 1.80757e-05 	 1.40431e-05
     1.173 	 1.91731e-05 	 1.48948e-05
     1.174 	  2.0429e-05 	 1.5873e-05
     1.175 	 1.97702e-05 	 1.53589e-05
     1.176 	 1.98287e-05 	 1.54035e-05
     1.177 	 2.06501e-05 	 1.60389e-05
     1.178 	 2.07032e-05 	 1.60793e-05
     1.179 	 2.02844e-05 	 1.57581e-05
     1.180 	 1.88745e-05 	 1.46604e-05
     1.181 	  1.7903e-05 	 1.39062e-05
     1.182 	 1.71397e-05 	 1.3315e-05
